"15","Athawale demands reservations for SC, ST in Team India","Union Minister Ramdas Athawale has demanded reservations for the SC-ST community in the Indian cricket team. ""There is no harm in giving a 25% reservation to these two categories,"" Athawale said. The minister also reckoned that the reservation for these categories could have ensured a better performance from the Indian team against Pakistan in the Champions Trophy 2017 final.","Deepali Aggarwal","0000-00-00","https://twitter.com/PTI_News/status/881137708365520896","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498922059590_713.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"16","AAP MLA Kapil Mishra thrown out of Delhi Assembly","Aam Aadmi Party MLA Kapil Mishra on Thursday was thrown out for allegedly creating a ruckus in the Delhi Assembly. Mishra had brought along a woman to the Assembly after she alleged abuse by three AAP MLAs. Several AAP MLAs objected and entered into an argument with Mishra for intending to disrupt Assembly proceedings, following which he was marshalled out.","Rini Sinha","0000-00-00","http://www.newindianexpress.com/cities/delhi/2017/jun/30/sacked-delhi-minister-kapil-mishra-marshalled-out-of-assembly-1622400.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498917818478_648.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"17","J&K likely to pass GST by July 6: State Finance Minister","J&K Assembly will most likely pass the GST Bill by July 6, State Finance Minister Haseen Drabu said on Friday. Notably, J&K is the only state to have missed the June 30 deadline for GST launch. Drabu had earlier said J&K government was ""genuinely interested"" in implementing the new tax regime as it would last for the next 30-40 years. ","Rini Sinha","0000-00-00","http://www.hindustantimes.com/india-news/jammu-and-kashmir-to-switch-to-gst-by-july-6-state-finance-minister/story-p8W1z7scUAJD6B4Sbk3RvN.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498911709050_980.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"18","It's like wine: Dhoni on getting better with age","Following his knock of 78*(79) against Windies on Friday, former Indian captain MS Dhoni compared himself to wine. Dhoni, who won a man of the match award after nearly two years, was asked his thoughts on getting better with age, to which he replied, ""It's like wine."" During the match, Dhoni became the second highest ODI run-scorer as a wicketkeeper.","Rini Sinha","0000-00-00","http://www.india.com/sports/im-like-old-wine-says-ms-dhoni-after-record-breaking-knock-2286007/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498914247053_875.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"19","Union Minister accuses Indian team of 'fixing' CT 2017 final","Union Minister Ramdas Athawale on Saturday said that the Champions Trophy final between India and Pakistan appeared to be ""fixed"" and demanded an inquiry into the matter. ""How could [Indian] cricketers, who played so well in the entire tournament, did not perform in the final ?"" he added. Pakistan defeated India by 180 runs in the final on June 18.","Rini Sinha","0000-00-00","http://indiatoday.intoday.in/story/athawale-says-indo-pak-ct-final-appears-fixed-seeks-probe/1/991959.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498926589375_662.jpg?resize=400px:*')"">
</div>","3",NULL,NULL
"20","BJP leader arrested in mob lynching case in Jharkhand","BJP leader Nityanand Mahto was arrested on Saturday in connection with the mob lynching of a trader in Jharkhand's Ramgarh district. Mahto denied involvement and said that he had arrived at the incident only after the police. A mob of about 100 people killed Asgar Ali and set his car on fire on suspicions that he was carrying beef. ","Daisy Mowke","0000-00-00","http://www.hindustantimes.com/india-news/bjp-leader-arrested-in-muslim-trader-s-lynching-case-prime-accused-surrenders/story-wLXhTA3eIlrPUEGjwGdDQM.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498928021304_751.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"21","Jammu and Kashmir will soon join GST regime: Jaitley","Union Finance Minister Arun Jaitley on Saturday said that Jammu and Kashmir will soon join the Goods and Services Tax (GST) roll-out. ""The National Conference (NC), when in power, was very much a part of the GST structure. Party's leader Abdul Rahim Rather was the chairperson and I hope they take a broad vision,"" he said.","Daisy Mowke","0000-00-00","http://www.aninews.in/newsdetail-Mg/MzIyNTI0/jammu-and-kashmir-will-soon-join-gst-regime-assures-jaitley.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498920724188_180.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"22","Mumbai colleges to start law, PG classes without results","Several University of Mumbai colleges have decided to start holding lectures for law and Post Graduate courses for the next semester without waiting for the results to be declared. College authorities said this was done so that teachers can complete the syllabus. This comes after the new on-screen marking system slowed the pace of assessment, reports said.","Daisy Mowke","0000-00-00","http://www.hindustantimes.com/mumbai-news/mumbai-colleges-decide-not-to-wait-for-results-start-classes-for-law-pg-courses/story-FdUKJsNCIOfL9fdtoJvANK.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498912949272_843.jpg?resize=400px:*')"">
</div>","6",NULL,NULL
"23","Japan considering using ships as hotels for Olympics","The Japanese government is working on a plan to use large cruise ships as ""hotel ships"" to ensure sufficient lodging options for guests during the 2020 Tokyo Olympic and Paralympic Games. A ship, which could accommodate 4,000 people, was used as a place for visitors to stay during the 2016 Summer Olympics in Rio de Janeiro.","Daisy Mowke","0000-00-00","https://twitter.com/themainichi/status/880682492751118338","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498928727521_704.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"24","Kentucky Governor approves Bible study in public schools","The Governor of the US state of Kentucky, Matt Bevin, has signed a bill into law which allows public schools to offer courses to teach students Biblical content, characters, poetry and narratives and their impact on today's world. However, watchdog groups have said they will oversee that the classes do not cross the constitutional line from teaching to preaching.","Sonu Kumari","0000-00-00","https://www.rt.com/usa/394519-kentucky-bible-school-bevin/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498920648939_571.jpg?resize=400px:*')"">
</div>","6",NULL,NULL
"25","How many transactions can the GST Network handle?","The Goods and Services Tax Network (GSTN), the information technology backbone of India's new tax regime, is capable of handling 1.2 lakh transactions every second, amounting to 320 crore transactions in a month. The network can handle 60,000 users at the same time every second, Chairman of GST Network Navin Kumar said. ","Sonu Kumari","0000-00-00","http://www.businesstoday.in/magazine/from-the-mag/gst-goods-and-services-tax-gst-network-gstn-navin-kumar/story/255064.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498920357798_845.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"26","China releases map claiming Indian, Bhutanese territory","Amid the current stand-off, China has released a map claiming a tri-junction, which is in conflict with India's and Bhutan's territorial claims. The map claims the Indian Army crossed the border at Doka La pass, which India and Bhutan consider Bhutanese territory but is claimed by China. Further, China marks its territory far south of where India and Bhutan do.","Niharika Prabhakar","0000-00-00","http://indiatoday.intoday.in/story/china-releases-new-map-territorial-claims-stand-off-site/1/991733.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498910050312_419.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"27","Video: Men race in heels for Madrid's Gay Pride festival","Dozens of men wearing stilettos, kitten heels, and wedges took part in the Spanish capital Madrid's annual high-heel race as part of the city's Gay Pride festival. As a part of the world's largest LGBT pride celebrations, the competition celebrating diversity allows only male participants and requires them to wear heels which are at least 10 cm in height.","Niharika Prabhakar","0000-00-00","https://www.youtube.com/watch?v=zHl1_wpYao8&feature=youtu.be","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498921758775_899.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"28","I have a GST joke, but u have to pay 28% for it, tweets user","Twitter users reacted to the GST roll-out with tweets like ""I have a GST joke but you will have to pay 28% for it"". While one user tweeted, ""Breaking: VATican city to be called GSTican city from 1st July onward"", others wrote ""GST: A Billion Dreams #ReplaceMovieNamesWithGST"", and ""GST = Ghanta Samajh-aaya Tax"".","Niharika Prabhakar","0000-00-00","https://repository.inshorts.com/full-page/inshorts/b5bf0b96-5a2f-494e-9148-08caf1924f30?type=DETAILED_NEWS","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498918659156_236.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"29","Who is Lionel Messi's wife Antonella Roccuzzo?","Barcelona forward Lionel Messi got married to his childhood sweetheart Antonella Roccuzzo in their hometown Rosario, Argentina, on Friday. Messi and Roccuzzo met aged nine, and according to a friend, Messi ""fell in love forever at first sight"". Roccuzzo moved to Barcelona to live with Messi and this year, opened a luxury shoe shop there along with Luis Suarez's wife.","Niharika Prabhakar","0000-00-00","https://www.thequint.com/football/2017/06/30/lionel-messi-to-marry-girlfriend-antonella-roccuzzo","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498914917075_700.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"30","Indonesian Muslim leader urges boycott of pro-LGBT Starbucks","A leader of Indonesia's second-largest Muslim organisation, Anwar Abbas, has called for a boycott of Starbucks, saying that the international coffee chain's support for the LGBT community is ""not in line"" with the nation's ideology. ""If Starbucks only does business, then fine. But don't bring ideology here,"" Abbas said. Notably, homosexuality is legal in Indonesia except in the Aceh province. ","Dishant Sharma","0000-00-00","http://www.reuters.com/article/us-indonesia-starbucks-lgbt-idUSKBN19M36N?feedType=RSS&feedName=topNews&utm_source=twitter&utm_medium=Social","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498907714785_208.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"31","How much are White House staffers paid under Trump govt?","US President Donald Trump's administration has revealed salaries of the White House staffers, detailing the earnings of 377 aides who earn between $30,000 and $187,100 a year. Among the highest paid White House staffers are Press Secretary Sean Spicer and Counsellor Kellyanne Conway. Meanwhile, Trump's daughter Ivanka and son-in-law Jared Kushner have forgone their White House salaries.","Dishant Sharma","0000-00-00","https://www.whitehouse.gov/sites/whitehouse.gov/files/docs/disclosures/07012017-report-final.pdf","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498914382819_676.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"32","Felt ashamed filming sex scenes in Big Little Lies: Nicole","Hollywood actress Nicole Kidman revealed she felt ""exposed, vulnerable and deeply humiliated"" while filming the abusive sex scenes in HBO series 'Big Little Lies'. Talking about a particular scene, she added, ""I remember lying on the floor in the bathroom... and I just wouldn't get up in-between takes."" Nicole further said filming the scenes affected her in a deep way.","Sonu Kumari","0000-00-00","http://www.ibtimes.co.uk/nicole-kidman-reveals-she-felt-deeply-humiliated-filming-big-little-lies-abusive-sex-scenes-1628427","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498914078007_784.jpg?resize=400px:*')"">
</div>","10",NULL,NULL
"33","Wore nothing but a thong under Spider-Man costume: Tom ","Actor Tom Holland, who will be seen portraying the superhero character Spider-Man in the upcoming film 'Spider-Man: Homecoming', has revealed that he wore nothing but a thong under the costume. ""I had serious misgivings - would my a**eh*le ever be the same again?,"" he added. However, Tom said he had to get used to it despite his doubts.
","Sonu Kumari","0000-00-00","http://www.dailymail.co.uk/tvshowbiz/article-4653032/Tom-Holland-says-wore-thong-Spider-Man-filming.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498916894407_226.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"34","It was an honour to dub for Om Puri: Satish Kaushik","Actor Satish Kaushik, while speaking about his experience of dubbing for late actor Om Puri said, ""It was my sheer honour and privilege to take up this responsibility. Satish has dubbed for Puri in his upcoming film 'Mr Kabaadi'. ""Puri saheb's dialogue delivery is an inspiration for coming generation of actors,"" added Kaushik.

","Ayushi Ahluwalia","0000-00-00","http://www.zoomtv.com/bollywood-news/latest/article/satish-kaushik-om-puri-voice-over-seema-kapoor-film-mr-kabaadi/35027?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498921846808_261.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"35","Salman Khan features on July cover of Filmfare magazine","Actor Salman Khan has featured on the cover of the July edition of Filmfare magazine. The actor can be seen wearing a black jacket, a pair of black pants, his signature bracelet along with sporting his hair in a spiked look. The magazine has described Salman as a 'megastar' while sharing the picture of the cover on Instagram.","Ayushi Ahluwalia","0000-00-00","https://www.pinkvilla.com/entertainment/magazine-covers/381681/salman-khan-oozing-testosterone-he-looks-husky-hardy-and","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498918093342_500.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"36","I'll think of him as a yesteryear star: Akshaye on dad Vinod","Actor Akshaye Khanna, while speaking about his late father Vinod Khanna said, ""He was always my dad... It's only now that I will start looking at him as a yesteryear star who was admired by so many people."" Vinod passed away at the age of 70 in April. He appeared in films including 'Amar Akbar Anthony' and 'The Burning Train'. ","Saloni Tandon","0000-00-00","https://www.thequint.com/bollywood/2017/06/30/akshaye-khanna-on-father-vinod","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498920254114_125.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"37","Photographer's project tells stories behind people's scars","British photographer Sophie Mayanne documents stories behind the scars on people's bodies by photographing them. Some of the wounds she documents come from everyday accidents or minor procedures, while others from more traumatic events. ""I think it is important to wear your scars with pride. You have overcome something, survived and come out on the other side,"" said Sophie. ","Saloni Tandon","0000-00-00","https://www.instagram.com/p/BVnTGsfBNU7/?taken-by=sophiemayanne","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498919527904_742.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"38","BJP leader arrested in mob lynching case in Jharkhand","BJP leader Nityanand Mahto was arrested on Saturday in connection with the mob lynching of a trader in Jharkhand's Ramgarh district. Mahto denied involvement and said that he had arrived at the incident only after the police. A mob of about 100 people killed Asgar Ali and set his car on fire on suspicions that he was carrying beef. ","Ayushi Ahluwalia","0000-00-00","http://www.hindustantimes.com/india-news/bjp-leader-arrested-in-muslim-trader-s-lynching-case-prime-accused-surrenders/story-wLXhTA3eIlrPUEGjwGdDQM.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498928021304_751.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"39","Mumbai colleges to start law, PG classes without results","Several University of Mumbai colleges have decided to start holding lectures for law and Post Graduate courses for the next semester without waiting for the results to be declared. College authorities said this was done so that teachers can complete the syllabus. This comes after the new on-screen marking system slowed the pace of assessment, reports said.","Ayushi Ahluwalia","0000-00-00","http://www.hindustantimes.com/mumbai-news/mumbai-colleges-decide-not-to-wait-for-results-start-classes-for-law-pg-courses/story-FdUKJsNCIOfL9fdtoJvANK.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498912949272_843.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"40","It's like wine: Dhoni on getting better with age","Following his knock of 78*(79) against Windies on Friday, former Indian captain MS Dhoni compared himself to wine. Dhoni, who won a man of the match award after nearly two years, was asked his thoughts on getting better with age, to which he replied, ""It's like wine."" During the match, Dhoni became the second highest ODI run-scorer as a wicketkeeper.","Ayushi Ahluwalia","0000-00-00","http://www.india.com/sports/im-like-old-wine-says-ms-dhoni-after-record-breaking-knock-2286007/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498914247053_875.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"41","Karnataka CM asks people if they have watched 'blue film'","Karnataka CM Siddaramaiah on Friday asked people at a Congress rally in Belagavi district whether they had ever watched a 'blue film', referring to pornographic films. Slamming the BJP MLAs who were caught watching porn in state Assembly, Siddaramaiah said, ""The assembly is like a temple...Such shameless people must resign and retire.""","Ayushi Ahluwalia","0000-00-00","http://www.ibtimes.co.in/karnataka-cm-siddaramaiah-asks-people-if-they-have-watched-blue-film-732982","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498929007050_645.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"42","AAP to back Meira Kumar in presidential election","The Aam Aadmi Party will support UPA's nominee and former Lok Sabha Speaker Meira Kumar in the presidential election, as per reports. An official decision in this regard would reportedly be taken by AAP's Political Affairs Committee. The political party has further debunked reports claiming that the AAP would not take part in the presidential elections.","Chhavi Tyagi","0000-00-00","http://indiatoday.intoday.in/story/meira-kumar-aam-aadmi-party-presidential-election-upa-nominee-bjp-ram-nath-kovind/1/991932.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1jul/inshorts_image_1498921103680_231.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
