"15","I can lynch you here: J&K Minister to MLA during GST session","During a discussion on the GST Bill in J&K Assembly, State Minister Imran Ansari accused National Conference MLA Devender Rana of ""double standards"" and said, ""I can lynch you here. I know all your shady businesses."" The remarks came after the minister claimed that Rana migrated his businesses to the new tax regime while opposing its implementation in the state.","Vani Vivek","0000-00-00","https://www.thequint.com/india/2017/07/04/jammu-kashmir-assembly-ruckus-over-gst","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499245297882_852.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"16","Lalu Yadav is Bihar's Robert Vadra: BJP's Sushil Modi","BJP leader Sushil Modi on Wednesday called RJD chief Lalu Prasad Yadav ""Bihar's Robert Vadra"", accusing him of acquiring over 125 properties through shell companies and other means. Modi added that Lalu destroyed his own political career due to his corruption and conviction in the fodder scam, and was now ruining the future of his children.","Vani Vivek","0000-00-00","http://www.hindustantimes.com/india-news/lalu-prasad-yadav-is-bihar-s-robert-vadra-bjp-s-sushil-modi/story-nuGMTVyiVhoghc5IGNtJCP.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499267755663_484.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"17","95% candidates fail Tamil Nadu teachers' eligibility test","Out of the 7.53 lakh candidates who appeared for the Tamil Nadu Eligibility Entrance Test (TNTET) this year, only 34,979 have passed the test. The minimum marks needed to pass the test was 90 out of 150. The examination was conducted by the State's Teacher Recruitment Board in order to recruit teachers for elementary and middle-level sections.  ","Vani Vivek","0000-00-00","http://www.newindianexpress.com/states/tamil-nadu/2017/jul/05/whopping-95-candidates-fail-to-clear-teacher-test-1624461.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499252481209_736.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"18","Ronaldo sends signed Real Madrid jersey to Vardy's stepson","Real Madrid player Cristiano Ronaldo surprised English striker Jamie Vardy's stepson by sending him a signed Real Madrid jersey. Vardy's partner Rebekah shared a picture on Instagram of six-year-old Taylor holding the Madrid shirt signed by the Ballon d'Or winner. ""Now that's one lucky boy....Thank you @cristiano for making this little boy so happy,"" read the caption.","Vani Vivek","0000-00-00","http://www.dailymail.co.uk/sport/football/article-4667736/Cristiano-Ronaldo-surprises-Vardy-s-son-Madrid-shirt.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499261858901_751.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"19","VHP member arrested for hurling petrol bomb at CPI(M) office","A Vishwa Hindu Parishad (VHP) member has been arrested on Wednesday for allegedly throwing petrol bombs at the Communist Party of India (Marxist) office in Coimbatore last month. The man, along with an accomplice, reportedly threw the bombs in response to tensions between CPI(M) and RSS in Kerala. A car had been damaged but no injuries were reported. ","Vani Vivek","0000-00-00","http://www.thenewsminute.com/article/vhp-member-arrested-hurling-petrol-bomb-cpim-headquarters-coimbatore-64684","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499245946055_610.jpg?resize=400px:*')"">
</div>","3",NULL,NULL
"20","Volvo to use electric engines in all cars from 2019","All Volvo car models launched after 2019 will be electric or hybrid, the Swedish company said on Wednesday. Volvo is now among the first major traditional automakers to set a date for phasing out vehicles powered solely by an internal combustion engine. The carmaker has also announced a project to launch self-driving cars by 2021.","Deepali Aggarwal","0000-00-00","https://www.theverge.com/2017/7/5/15921208/volvo-all-electric-by-2019","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499256523982_802.jpg?resize=400px:*')"">
</div>","4",NULL,NULL
"21","Vietnamese capital to ban motorbikes by 2030","Lawmakers in the Vietnamese capital Hanoi on Tuesday approved a proposal to ban motorbikes, the city's most popular mode of transport, from its central streets by 2030. Warning that the number of vehicles is growing at ""an alarming rate"", the legislators said that the resolution is expected to reduce traffic and pollution. Notably, Hanoi has around 50 lakh motorcyclists.","Deepali Aggarwal","0000-00-00","https://www.rt.com/news/395281-vietnam-hanoi-motorbike-ban/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499245452014_637.jpg?resize=400px:*')"">
</div>","3",NULL,NULL
"22","Two prisoners escape after riot erupts at Guatemala's prison","Two prisoners escaped from Guatemala's juvenile correctional facility after a riot broke out at the prison, according to reports. The riot began after two prisoners were found dead at the facility, reports added. Demanding better conditions and better food, the inmates raided a neighbouring warehouse storing alcoholic beverages before the situation was brought under control by security forces.

","Deepali Aggarwal","0000-00-00","https://www.rt.com/news/395288-gang-members-seize-guatemala-prison/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499268791518_475.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"23"," 135-m Vladimir Putin portrait ploughed into Italian field ","An Italian farmer named Dario Gambarin has ploughed a 135-meter-wide portrait of Russian President Vladimir Putin using his tractor. The portrait has been created in the hope that the upcoming G20 summit will bring ""solutions to economic and migratory problems facing the world,"" Gambarin said. The farmer ploughed portraits of Hillary Clinton and Donald Trump into the fields last year.","Deepali Aggarwal","0000-00-00","https://www.rt.com/viral/395306-italy-putin-portrait-cornfield/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499244884396_226.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"24","Rains, flash floods kill 43, injure 61 in Pakistan","At least 43 people have been killed and 61 others have been injured in Pakistan due to flash floods triggered by heavy monsoon rains, according to reports. Over 60 houses were destroyed and roads were also damaged due to the rains and floods. The heavy downpour started last week and has since continued to lash several parts of the country.","Ankush Verma","0000-00-00","http://www.hindustantimes.com/world-news/heavy-monsoon-rains-flash-floods-claim-43-lives-in-pakistan-61-injured/story-gggaDYFnIDqVEpDlMnDHLN.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499250740379_276.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"25","Former Tata Finance MD Dilip Pendse commits suicide","Former Tata Finance MD Dilip Pendse committed suicide at his office in Mumbai on Wednesday. Police found a suicide note, which quoted ""personal reasons"" as the reason behind his suicide. In June last year, Pendse and three other entities were barred by SEBI from the capital market for manipulations at the time of the firm's rights issue in 2001.","Ankush Verma","0000-00-00","https://twitter.com/ANI_news/status/882607056900939777","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499266349890_181.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"26","Jammu & Kashmir becomes last state to implement GST","Jammu and Kashmir became the last state to implement GST, passing the resolution during a special session of the legislative assembly on Wednesday. The assembly passed the tax reform amid protests by opposition members National Conference and Congress, and a statewide anti-GST shutdown by businesses. BJP's state unit claimed revenues would go up by ?10,000 crore annually after GST.","Krishna Veera Vanamali","0000-00-00","http://www.livemint.com/Politics/ZbCE2rKERQw3Tk1Ngn2GbK/GST-JK-assembly-passes-resolution-for-implemention-amid-op.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499262609082_108.jpg?resize=400px:*')"">
</div>","6",NULL,NULL
"27","Microsoft chatbot slammed for calling Quran 'very violent'","Microsoft's chatbot 'Zo', which is programmed to not talk about politics and religion, has faced flak online after it called the Quran ""very violent"" in a chat. It also claimed that Osama Bin Laden was ""captured"" after ""years of intelligence gathering under more than one administration."" Microsoft has said that the errors in Zo's behaviour have now been corrected.","Krishna Veera Vanamali","0000-00-00","https://www.engadget.com/2017/07/04/microsofts-zo-chatbot-picked-up-some-offensive-habits/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499249263314_850.jpg?resize=400px:*')"">
</div>","8",NULL,NULL
"28","UP suffers ?5,000-crore loss post liquor ban along highways","The Uttar Pradesh government has incurred a loss of about ?5,000 crore in 2016-17 following the Supreme Court order banning all liquor shops along national and state highways. Of the 8,591 highway liquor shops affected, 3,000 shop owners have surrendered their liquor licences. UP Excise Department said that it could generate only ?14,000 crore against a target of ?19,000 crore.","Tanya Dhingra","0000-00-00","http://indiatoday.intoday.in/story/up-suffers-rs-5000-cr-loss-post-liqour-ban-along-highways/1/994544.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499238781884_669.jpg?resize=400px:*')"">
</div>","4",NULL,NULL
"29","EU Commission Prez calls empty EU Parliament 'ridiculous'","European Commission President Jean-Claude Juncker on Tuesday called European lawmakers ""ridiculous"" for failing to turn up to an address by Malta's PM Joseph Muscat. They should show more respect for smaller members of the bloc, he added. Juncker further said if Germany's Chancellor Angela Merkel or French President Emmanuel Macron had been in the chamber, it would have been full.","Tanya Dhingra","0000-00-00","https://www.youtube.com/watch?v=qyEyqQYnZRo","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499238898988_544.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"30","How have Roman monuments survived over 2,000 years?","Most 2,000-year-old Roman monuments employed a mix of local volcanic ash with lime and seawater to make concrete, while modern-day concrete uses Portland cement mixed with sand. While cracks in Portland cement keep growing, Roman concrete structures don't corrode even in sea as seawater filtering through the concrete leads to the growth of interlocking minerals that provide added cohesion.","Ayushi Ahluwalia","0000-00-00","https://unews.utah.edu/roman-concrete/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499243824017_267.jpg?resize=400px:*')"">
</div>","10",NULL,NULL
"31","Modi meets now 11-yr-old survivor of 26/11 attacks in Israel","PM Narendra Modi met Moshe Holtzberg, the now 11-year-old survivor of the 26/11 Mumbai attacks, in Jerusalem on Wednesday. Modi told Moshe he could visit India anytime and his family would be provided with a long-term visa. Moshe, then two, was the youngest survivor of the attack at Nariman House, being rescued by his nanny while his parents were killed.","Ayushi Ahluwalia","0000-00-00","http://www.hindustantimes.com/india-news/modi-in-israel-live-pm-meets-counterpart-benjamin-netanyahu/story-RB7ztNVQM9K2Rf8YFumFUL.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499260670527_139.jpg?resize=400px:*')"">
</div>","3",NULL,NULL
"32","Petya hackers clean out ?7 lakh Bitcoin from ransom wallet","Hackers behind the Petya ransomware attack, which hit computers in over 60 countries in late June, have wiped out nearly ?7 lakh worth of bitcoins from the digital wallet used to receive ransoms. After reports suggested that the hackers may be state-sponsored actors, they left a message offering to decrypt every infected computer for a one-off payment of ?1.7 crore.","Dishant Sharma","0000-00-00","https://www.theguardian.com/technology/2017/jul/05/notpetya-ransomware-hackers-ukraine-bitcoin-ransom-wallet-motives?CMP=twt_a-technology_b-gdntech","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499254060763_214.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"33","Servers of Ukrainian firm seized over 'Petya' cyberattack  ","Ukrainian police have seized the servers of one of the largest accounting software firms in the country after it was suspected that the 'Petya' malware virus, which hit over 60 countries last week, had spread via its malicious update. An investigation has been launched against the firm over the cyberattack which Ukraine has blamed on Russia.","Dishant Sharma","0000-00-00","https://www.rt.com/news/395305-ukrainian-firm-servers-seized-cyber-attack/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499256959008_710.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"34","Website accused of blackmail after removing images on Amazon","Image hosting website Photobucket has been accused of blackmail as thousands of listings on online marketplaces like Amazon, eBay, and Etsy were left with error messages in place of images. Users accused Photobucket of 'quietly' introducing a ?26,000 annual fee to embed images on third party websites. The fee was also likened to ransom by some users.","Niharika Prabhakar","0000-00-00","https://www.theverge.com/2017/7/4/15919224/photobucket-broken-images-amazon-ebay-etsy-paid-update","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499250078471_193.jpg?resize=400px:*')"">
</div>","3",NULL,NULL
"35","US, S Korea fire missiles in show of force to North Korea","The US and South Korean militaries have launched surface-to-surface tactical missiles into neutral waters in a show of force after the latest North Korean ballistic missile test. Adding that ""testing an ICBM represents a new escalation of the threat to the US and the world"", US warned that any country harbouring North Korean workers was abetting Kim Jong-un's regime. ","Niharika Prabhakar","0000-00-00","https://www.rt.com/usa/395308-us-korea-tactical-missile-drill/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499243095403_958.jpg?resize=400px:*')"">
</div>","4",NULL,NULL
"36","Grenades, plastic explosives stolen from Portuguese arsenal","As many as 150 hand grenades, 44 anti-tank grenades and over 1,400 rounds of ammunition among other items have been stolen from Portuguese national arsenal, according to reports. Describing the theft as ""very professional"" and a serious security breach, Portuguese Defence Minister José Azeredo Lopes warned that the stolen arms could be used for various illegal purposes.","Dishant Sharma","0000-00-00","https://www.rt.com/news/395208-ammunition-robbery-arsenal-portugal/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499259005803_836.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"37","Shell removes female employee's cutout after men grope it","Oil company Shell has pulled down life-sized cardboard cutouts of a female employee from all of its Malaysian petrol stations after people posted photos of themselves groping the figure. The viral images showed men kissing the cutout, holding its hand, and even touching its chest. Shell stated that it found the actions of the men ""disrespectful"" and ""distasteful"".","Dishant Sharma","0000-00-00","http://mashable.com/2017/07/05/shell-cardboard-cutout-malaysia/?utm_cid=hp-h-2#kCJ6t4lccZqG","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499256145841_291.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"38","Mistry's actions consistently harmed our reputation: Tata","Refuting Cyrus Mistry's allegations about 'wrongdoings' in AirAsia India's transactions, Tata Sons has issued a statement saying, ""Mistry continues to make statements that his actions are in the interest of Tata group. On the contrary, his actions thus far have consistently harmed the reputation..."" Ousted Tata Sons Chairman Mistry is also facing a ?500 crore defamation case over the allegations.","Niharika Prabhakar","0000-00-00","http://tata.com/media/releasesinside/tata-sons-statement-july-5","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499263853983_769.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"39","Double tax will make Tamil film industry unviable: Siddharth","Producer Siddharth Roy Kapur has said the Tamil Nadu government's decision to levy 30% entertainment tax alongside the 28% GST will leave the Tamil film industry commercially unviable. ""This move... will... defeat the very purpose of introducing GST as a progressive 'One Nation One Tax' regime,"" he added. Theatres across TN have been shut in protest against the decision.","Niharika Prabhakar","0000-00-00","http://www.hindustantimes.com/regional-movies/double-tax-will-make-tamil-film-industry-commercially-unviable-siddharth-kapur/story-R9TGoZVRQY9ot02aPBzUdP.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499259372950_960.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"40","Complaint against Vishwas for remarks on women on Kapil show","A police complaint has been lodged against Aam Aadmi Party leader and poet Kumar Vishwas for making derogatory remarks against women on The Kapil Sharma Show. Vishwas was on the show on Saturday when he said, ""Chunav mein...jis ladki se aapka affair chalao uske pati ko jijaji kehna padta hai, jijaji vote de dena samaan to aap le hi gaye.""","Vani Vivek","0000-00-00","http://indiatoday.intoday.in/story/kumar-vishvas-derogatory-remark-against-women-kapil-sharma-show/1/994496.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499256577620_478.jpg?resize=400px:*')"">
</div>","8",NULL,NULL
"41","Want more opportunities for foreign films at Oscars: Chopra","Actress Priyanka Chopra has said that she would like to see more opportunities for foreign films to be represented at the Oscars. ""I think it will have to move beyond a single award for all foreign language films,"" she added. Priyanka further pointed out that it is very rare to see foreign language films being represented in other major categories.","Vani Vivek","0000-00-00","https://www.thequint.com/celebrities/2017/07/05/priyanka-chopra-is-academy-of-motion-picture-of-arts-and-sciences-ampas-newest-member","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499255839559_470.jpg?resize=400px:*')"">
</div>","6",NULL,NULL
"42","I'll go if I have the time: SRK on giving speech at Oxford","Shah Rukh Khan has responded to an invite by Oxford University for a speech and said that he'll go if he has the time. Shah Rukh added, ""I love to talk. Whenever someone invites me to deliver a speech, I always consider it an opportunity."" He also said that he still has to decide on the subject of the talk. ","Ankush Verma","0000-00-00","https://www.pinkvilla.com/entertainment/news/381951/shah-rukh-khan-accepts-invitation-oxford-university-will-deliver-lecture","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5jul/inshorts_image_1499256261946_783.jpg?resize=400px:*')"">
</div>","7",NULL,NULL
